"gid","bus_number","bus_name","long_name","voltage","bus_type","area","county","state","loc_code","source","entity_id","layer_id","the_geom"
6254,38478,"WESTPORT","38478_WESTPORT",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207585,2345,"0101000020E6100000367689EAAD3F5EC0541D7233DCC24240"
6174,38268,"12TH ST","38268_12TH ST",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207505,2345,"0101000020E6100000FEF33460903F5EC010AD156D8ED14240"
6263,38494,"CROWSLND","38494_CROWSLND",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207594,2345,"0101000020E6100000A79201A08A3F5EC0FE463B6EF8CD4240"
4292,32380,"WEMR SWS","32380_WEMR SWS",60,"LOAD","PG AND E","Placer","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1205604,2345,"0101000020E61000008386FE092E3F5EC08A93FB1D8A844340"
3947,31682,"SPANSHCK","31682_SPANSHCK",60,"LOAD","PG AND E","Plumas","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1205259,2345,"0101000020E61000002FDB4E5B233F5EC09F01F566D4044440"
6262,38492,"ALMOND","38492_ALMOND",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1207593,2345,"0101000020E61000007CF0DAA50D3F5EC0EF38454772C94240"
4301,32396,"LIMESTNE","32396_LIMESTNE",60,"LOAD","PG AND E","El Dorado","CA","1","Previously Mapped Substation; Aerial Imagery",1205613,2345,"0101000020E61000007768588CBA3E5EC06B7EFCA545514340"
6175,38270,"SNTA RSA","38270_SNTA RSA",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207506,2345,"0101000020E61000003BE5D18DB03E5EC0363D282845D14240"
6171,38262,"BRGGSMRE","38262_BRGGSMRE",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207502,2345,"0101000020E6100000E57ADB4C853E5EC013D55B035BD54240"
6180,38280,"SYLVAN","38280_SYLVAN",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207511,2345,"0101000020E6100000BE69FAEC803E5EC08505F7031ED84240"
6249,38468,"GILSTRAP","38468_GILSTRAP",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207580,2345,"0101000020E6100000D844662E703E5EC0D461855B3ECA4240"
6203,38318,"CONEJO","38318_CONEJO",69,"LOAD","PG AND E","Stanislaus","CA","4","Ventyx Research",1207534,2345,"0101000020E6100000B000A60C1C3E5EC010768A5583D24240"
4290,32377,"ROLLNSTP","32377_ROLLNSTP",60,"LOAD","PG AND E","Nevada","CA","1","Previously Mapped Substation; Aerial Imagery",1205602,2345,"0101000020E6100000A5BBEB6CC83D5EC07CD3F4D901914340"
4763,33626,"I.NRGYJT","33626_I.NRGYJT",60,"LOAD","PG AND E","Amador","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1206080,2345,"0101000020E6100000FFEA71DF6A3D5EC0C767B27F9E224340"
6179,38278,"OAKDALE","38278_OAKDALE",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207510,2345,"0101000020E6100000AC5626FC523D5EC002D8800871D54240"
4762,33624,"INE PRSN","33624_INE PRSN",60,"LOAD","PG AND E","Amador","CA","1","Previously Mapped Substation; Aerial Imagery",1206079,2345,"0101000020E6100000C904FC1A493D5EC0D87DC7F0D82F4340"
6244,38460,"CERES","38460_CERES",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207575,2345,"0101000020E6100000E4F90CA8373D5EC0024BAE62F1CD4240"
6176,38272,"LAPHAM","38272_LAPHAM",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207507,2345,"0101000020E61000006F0ED76A0F3D5EC0404E98309AD14240"
4291,32378,"ROLLINS","32378_ROLLINS",60,"LOAD","PG AND E","Placer","CA","1","Previously Mapped Substation; Aerial Imagery",1205603,2345,"0101000020E6100000522635B4013D5EC0514CDE0033914340"
4293,32381,"SHADYGLN","32381_SHADYGLN",60,"LOAD","PG AND E","Placer","CA","1","Previously Mapped Substation; Aerial Imagery",1205605,2345,"0101000020E610000013D38558FD3C5EC06C3F19E3C38E4340"
3954,31689,"ELIZ TWN","31689_ELIZ TWN",60,"LOAD","PG AND E","Plumas","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1205266,2345,"0101000020E6100000B5C4CA68E43C5EC0DD2230D637F64340"
6189,38302,"ROSELLE","38302_ROSELLE",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207520,2345,"0101000020E61000009D4A06802A3C5EC0C39CA04D0ED74240"
6182,38284,"LINCOLN","38284_LINCOLN",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207513,2345,"0101000020E61000000C056C07233C5EC016F71F990ED34240"
6240,38452,"ROEDING","38452_ROEDING",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207571,2345,"0101000020E610000087A8C29FE13B5EC070B0373124CB4240"
4760,33622,"CLAY","33622_CLAY",60,"LOAD","PG AND E","Amador","CA","1","Previously Mapped Substation; Aerial Imagery",1206077,2345,"0101000020E6100000921FF12BD63B5EC053B29C84D22B4340"
6177,38274,"MARIPOS1","38274_MARIPOS1",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207508,2345,"0101000020E6100000698CD651D53B5EC0BD56427749D04240"
6198,38313,"CLARIBEL","38313_CLARIBEL",69,"LOAD","PG AND E","Stanislaus","CA","4","Ventyx Research",1207529,2345,"0101000020E6100000D3BD4EEACB3B5EC0A27A6B60ABD64240"
3946,31681,"EST Q JT","31681_EST Q JT",60,"LOAD","PG AND E","Plumas","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1205258,2345,"0101000020E6100000C25087156E3B5EC06ABE4A3E76FB4340"
6196,38311,"MINNIEAR","38311_MINNIEAR",69,"LOAD","PG AND E","Stanislaus","CA","4","Ventyx Research",1207527,2345,"0101000020E6100000F2EEC8586D3B5EC052D4997B48D64240"
4769,33640,"CORRAL","33640_CORRAL",60,"LOAD","PG AND E","Calaveras","CA","1","Previously Mapped Substation; Aerial Imagery",1206086,2345,"0101000020E6100000E8853B17463B5EC0EA5910CAFB0C4340"
6178,38276,"CLAUS","38276_CLAUS",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207509,2345,"0101000020E6100000CA332F87DD3A5EC09626A5A0DBD14240"
5734,36079,"S ARDOJ1","36079_S ARDOJ1",60,"LOAD","PG AND E","Monterey","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1207056,2345,"0101000020E610000017467A51BB3A5EC0CAA4863600094240"
6214,38358,"PARKER1T","38358_PARKER1T",12,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207545,2345,"0101000020E610000080290307B43A5EC0B187F6B182D54240"
4283,32367,"CPEHRNTP","32367_CPEHRNTP",60,"LOAD","PG AND E","Placer","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1205595,2345,"0101000020E61000007E022846963A5EC0C712D6C6D8914340"
6267,38501,"COMMONS","38501_COMMONS",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207598,2345,"0101000020E61000008BE1EA00883A5EC06D8C9DF012C04240"
5741,36086,"TEXCO J3","36086_TEXCO J3",60,"LOAD","PG AND E","Monterey","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1207063,2345,"0101000020E610000033A7CB62623A5EC0240D6E6B0BFD4140"
6115,38056,"PLMS-SRA","38056_PLMS-SRA",60,"LOAD","PG AND E","Plumas","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1207446,2345,"0101000020E61000006FB9FAB1493A5EC0922232ACE2F74340"
3953,31688,"SPI","31688_SPI",60,"LOAD","PG AND E","Plumas","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1205265,2345,"0101000020E61000007D957CEC2E3A5EC095D39E9273F84340"
6255,38480,"WALNUT","38480_WALNUT",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207586,2345,"0101000020E6100000058C2E6F0E3A5EC03DEFC682C2BE4240"
4284,32368,"CAPEHORN","32368_CAPEHORN",60,"LOAD","PG AND E","Placer","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1205596,2345,"0101000020E6100000C576F700DD395EC08E3A3AAE46904340"
6261,38488,"WEC69","38488_WEC69",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1207592,2345,"0101000020E6100000C500892650395EC0F913950D6BBE4240"
8205,45002,"ADINTAP","45002_ADINTAP",69,"LOAD","NORTHWEST","Modoc","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1209552,2345,"0101000020E61000008DEDB5A0F7385EC074B4AA251DB74440"
8274,45078,"CANBY 2","45078_CANBY 2",69,"LOAD","NORTHWEST","Modoc","CA","3","Previously Mapped Substation; Company Digital Data; Ventyx Research",1209621,2345,"0101000020E61000004089CF9D60385EC09E245D33F9B84440"
5869,36902,"MEADOWVW","36902_MEADOWVW",60,"LOAD","PG AND E","Lassen","CA","4","Ventyx Research",1207193,2345,"0101000020E61000005F29CB10C7375EC00FD07D39B3274440"
5743,36088,"SALN RVR","36088_SALN RVR",60,"LOAD","PG AND E","Monterey","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1207065,2345,"0101000020E6100000DBA2CC0699375EC0789961A3ACF94140"
6241,38454,"INDSTRIL","38454_INDSTRIL",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207572,2345,"0101000020E610000060E63BF889375EC0575A46EA3DBD4240"
6257,38482,"FAIRGRND","38482_FAIRGRND",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207588,2345,"0101000020E61000005C74B2D47A375EC0EECEDA6D17C04240"
6243,38458,"COLLEGE","38458_COLLEGE",69,"LOAD","PG AND E","Stanislaus","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1207574,2345,"0101000020E610000032C7F2AE7A375EC0B6B9313D61C14240"
4278,32362,"ALLEGHNY","32362_ALLEGHNY",60,"LOAD","PG AND E","Sierra","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1205590,2345,"0101000020E610000012F8C3CF7F365EC0764F1E166ABD4340"
5739,36084,"OILFLDS","36084_OILFLDS",60,"LOAD","PG AND E","Monterey","CA","1","Previously Mapped Substation; Aerial Imagery",1207061,2345,"0101000020E610000004ABEAE577365EC0E6400FB56DFA4140"
4766,33634,"PRDE JCT","33634_PRDE JCT",60,"LOAD","PG AND E","Calaveras","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1206083,2345,"0101000020E610000003CC7C073F365EC05646239F57204340"
6245,38462,"TUOLUMNE","38462_TUOLUMNE",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207576,2345,"0101000020E610000064EB19C231365EC0310917F208CE4240"
6266,38499,"STURLOCK","38499_STURLOCK",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207597,2345,"0101000020E61000003D0E83F92B365EC0EE0912DBDDBD4240"
4757,33618,"OLETA","33618_OLETA",60,"LOAD","PG AND E","Amador","CA","1","Previously Mapped Substation; Aerial Imagery",1206074,2345,"0101000020E6100000D8F4A0A014365EC07842AF3F893D4340"
6251,38472,"GEER","38472_GEER",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207582,2345,"0101000020E61000001424B6BB07365EC014048F6FEFC24240"
5742,36087,"SARG CYN","36087_SARG CYN",60,"LOAD","PG AND E","Monterey","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1207064,2345,"0101000020E610000092CEC0C8CB355EC0CF4E0647C9F74140"
6252,38474,"F STREET","38474_F STREET",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207583,2345,"0101000020E61000007D0569C6A2355EC0A5164A26A7BE4240"
4294,32382,"FORST HL","32382_FORST HL",60,"LOAD","PG AND E","Placer","CA","2","Previously Mapped Substation; Company Digital Data; Ventyx Research",1205606,2345,"0101000020E610000024473A0323355EC02E724F5777824340"
5874,36930,"CHESTNUT","36930_CHESTNUT",14.4,"LOAD","PG AND E","Lassen","CA","4","Ventyx Research",1207198,2345,"0101000020E61000002F6B6281AF345EC084D9041896294440"
4759,33620,"AM FORST","33620_AM FORST",60,"LOAD","PG AND E","Amador","CA","1","Previously Mapped Substation; Aerial Imagery",1206076,2345,"0101000020E6100000D906EE409D345EC08E57207A52344340"
4768,33638,"N.HOGAN","33638_N.HOGAN",60,"LOAD","PG AND E","Calaveras","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1206085,2345,"0101000020E6100000DF87838428345EC0C993A46B26134340"
4289,32376,"BONNIE N","32376_BONNIE N",60,"LOAD","PG AND E","Placer","CA","1","Previously Mapped Substation; Aerial Imagery",1205601,2345,"0101000020E61000006EC493DDCC335EC0419C8713989A4340"
4755,33616,"MARTELL","33616_MARTELL",60,"LOAD","PG AND E","Amador","CA","1","Previously Mapped Substation; Aerial Imagery",1206072,2345,"0101000020E6100000433D7D04FE325EC0925852EE3E2F4340"
6181,38282,"REINWAY","38282_REINWAY",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Aerial Imagery",1207512,2345,"0101000020E61000004739984D80315EC05517F032C3D24240"
4288,32374,"DRUM","32374_DRUM",60,"LOAD","PG AND E","Placer","CA","1","Previously Mapped Substation; Previously Mapped Plant; USGS Digital Raster",1205600,2345,"0101000020E61000002C836A8313315EC05B423EE8D9A04340"
4752,33610,"VLLY SPS","33610_VLLY SPS",60,"LOAD","PG AND E","Calaveras","CA","1","Previously Mapped Substation; Aerial Imagery",1206069,2345,"0101000020E6100000BEBC00FBE8305EC03AE8120EBD1B4340"
6382,40069,"AUSTIN T","40069_AUSTIN T",69,"LOAD","NORTHWEST","Modoc","CA","4","Ventyx Research",1207713,2345,"0101000020E61000004835ECF7C4305EC02638F581E4B74440"
5868,36900,"RICHMOND","36900_RICHMOND",60,"LOAD","PG AND E","Lassen","CA","4","Ventyx Research",1207192,2345,"0101000020E61000008DD13AAA9A305EC0E59CD843FB2C4440"
6253,38476,"MONTPELR","38476_MONTPELR",69,"LOAD","PG AND E","Stanislaus","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1207584,2345,"0101000020E610000096CD1C925A305EC08D2782380FC74240"
4295,32384,"OXBOW","32384_OXBOW",60,"LOAD","PG AND E","Placer","CA","2","Previously Mapped Substation; Previously Mapped Plant; Ventyx Research",1205607,2345,"0101000020E61000002C9ACE4E06305EC022A98592C9834340"
4753,33612,"N BRANCH","33612_N BRANCH",60,"LOAD","PG AND E","Calaveras","CA","1","Previously Mapped Substation; Aerial Imagery",1206070,2345,"0101000020E61000005A9C31CC092E5EC0B03C484F91194340"
6116,38057,"PSIERRA","38057_PSIERRA",60,"LOAD","PG AND E","Plumas","CA","4","Ventyx Research",1207447,2345,"0101000020E610000013807F4A952D5EC089D4B48B69E84340"
5872,36908,"JELD-WEN","36908_JELD-WEN",60,"LOAD","PG AND E","Lassen","CA","4","Ventyx Research",1207196,2345,"0101000020E6100000E94317D4B72C5EC0EE23B726DD324440"
6205,38323,"RESERVR","38323_RESERVR",69,"LOAD","PG AND E","Stanislaus","CA","4","Ventyx Research",1207536,2345,"0101000020E6100000BFB9BF7ADC2B5EC071AC8BDB68D44240"
5870,36904,"MILLWOOD","36904_MILLWOOD",60,"LOAD","PG AND E","Lassen","CA","4","Ventyx Research",1207194,2345,"0101000020E61000008753E6E61B2B5EC0CD9541B5C1314440"
4750,33607,"ELECTRAJ","33607_ELECTRAJ",60,"LOAD","PG AND E","Amador","CA","1","Previously Mapped Substation; Aerial Imagery",1206067,2345,"0101000020E6100000AC1A84B9DD2A5EC0CC7C073F712A4340"
4307,32407,"BOWMN TP","32407_BOWMN TP",60,"LOAD","PG AND E","Placer","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1205619,2345,"0101000020E610000001A60C1CD02A5EC00133DFC14FA44340"
4754,33614,"CAL CMNT","33614_CAL CMNT",60,"LOAD","PG AND E","Calaveras","CA","1","Previously Mapped Substation; Aerial Imagery",1206071,2345,"0101000020E610000068CD8FBFB42A5EC0DE0033DFC1154340"
4751,33608,"PNE GRVE","33608_PNE GRVE",60,"LOAD","PG AND E","Amador","CA","1","Previously Mapped Substation; Aerial Imagery",1206068,2345,"0101000020E61000008B19E1ED412A5EC0E7E104A6D3344340"
6248,38466,"HAWKINS","38466_HAWKINS",69,"LOAD","PG AND E","Stanislaus","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1207579,2345,"0101000020E6100000060DFD135C295EC030F2B22616CC4240"
4287,32372,"SPAULDNG","32372_SPAULDNG",60,"LOAD","PG AND E","Nevada","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1205599,2345,"0101000020E610000056D80C7041295EC0683F524486A94340"
8394,45202,"GOOSE LK","45202_GOOSE LK",69,"LOAD","NORTHWEST","Modoc","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1209743,2345,"0101000020E61000009DDA19A6B6285EC087C3D2C08FBC4440"
5873,36910,"HONEYLAK","36910_HONEYLAK",60,"LOAD","PG AND E","Lassen","CA","4","Ventyx Research",1207197,2345,"0101000020E6100000DE567A6D36285EC0E84A04AA7F2A4440"
4749,33606,"P.GRVEJ.","33606_P.GRVEJ.",60,"LOAD","PG AND E","Amador","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1206066,2345,"0101000020E6100000DBA4A2B1F6275EC08201840F25324340"
4306,32406,"BOWMN PH","32406_BOWMN PH",60,"LOAD","PG AND E","Placer","CA","2","Previously Mapped Substation; Previously Mapped Plant; Ventyx Research",1205618,2345,"0101000020E6100000B9E34D7E8B265EC069AD68739CA54340"
6200,38315,"CRABTREE","38315_CRABTREE",69,"LOAD","PG AND E","Stanislaus","CA","4","Ventyx Research",1207531,2345,"0101000020E61000001FF818AC38265EC05EBD8A8C0ED64240"
4313,32416,"HAYPRESS","32416_HAYPRESS",60,"LOAD","PG AND E","Sierra","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1205625,2345,"0101000020E6100000F12900C633265EC0BF49D3A068C84340"
4296,32386,"MDDLE FK","32386_MDDLE FK",60,"LOAD","PG AND E","Placer","CA","1","Previously Mapped Substation; Aerial Imagery",1205608,2345,"0101000020E61000005B5B785E2A265EC0580394861A834340"
5057,34310,"PNCHE 1T","34310_PNCHE 1T",12.6,"LOAD","PG AND E","Fresno","CA","1","Previously Mapped Substation; Aerial Imagery",1206376,2345,"0101000020E610000014E97E4E41255EC07C9DD497A5534240"
6132,38131,"PSQIUNCY","38131_PSQIUNCY",69,"LOAD","PG AND E","Plumas","CA","4","Ventyx Research",1207463,2345,"0101000020E6100000321D3A3DEF245EC07F32C687D9DD4340"
4282,32366,"CISCO GR","32366_CISCO GR",60,"LOAD","PG AND E","Placer","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1205594,2345,"0101000020E6100000282CF180B2235EC0404D2D5BEBA74340"
6148,38147,"LEAVIT2","38147_LEAVIT2",69,"LOAD","PG AND E","Lassen","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1207479,2345,"0101000020E61000003FE42D573F235EC041446ADAC5364440"
4748,33604,"WEST PNT","33604_WEST PNT",60,"LOAD","PG AND E","Amador","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1206065,2345,"0101000020E6100000B324404D2D235EC0CE88D2DEE0354340"
6149,38148,"NCPAGEN","38148_NCPAGEN",69,"LOAD","PG AND E","Lassen","CA","4","Ventyx Research",1207480,2345,"0101000020E610000087C5A86BED225EC0B28174B169374440"
8208,45005,"ALTURAS","45005_ALTURAS",69,"LOAD","NORTHWEST","Modoc","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1209555,2345,"0101000020E61000000971E5EC9D215EC05B0A48FB1FBE4440"
4281,32365,"TAMARACK","32365_TAMARACK",60,"LOAD","PG AND E","Placer","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1205593,2345,"0101000020E61000002C2CB81FF01F5EC0429605137FA64340"
5059,34312,"MERCED T","34312_MERCED T",12.47,"LOAD","PG AND E","Merced","CA","1","Previously Mapped Substation; Aerial Imagery",1206378,2345,"0101000020E61000007D957CEC2E1F5EC01ADEACC1FBA24240"
6133,38132,"MOHAWK","38132_MOHAWK",69,"LOAD","PG AND E","Sierra","CA","4","Ventyx Research",1207464,2345,"0101000020E6100000B30B06D7DC1E5EC01D1EC2F869D64340"
6260,38486,"DAWSN TP","38486_DAWSN TP",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1207591,2345,"0101000020E610000084B70721201E5EC0E44A3D0B42D34240"
4297,32388,"FRNCH MS","32388_FRNCH MS",60,"LOAD","PG AND E","Placer","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1205609,2345,"0101000020E6100000B29C84D2171E5EC0516C054D4B8E4340"
6264,38496,"LA GTP1","38496_LA GTP1",69,"LOAD","PG AND E","Stanislaus","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1207595,2345,"0101000020E61000006092CA14731C5EC095490D6D00D64240"
6188,38300,"BNDS FLT","38300_BNDS FLT",69,"LOAD","PG AND E","Tuolumne","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1207519,2345,"0101000020E61000009D2CB5DE6F1C5EC08CA03193A8DB4240"
5937,37120,"UNIONVLY","37120_UNIONVLY",69,"LOAD","PG AND E","El Dorado","CA","1","Previously Mapped Substation; Aerial Imagery",1207263,2345,"0101000020E61000005D6BEF53551C5EC008E92972886E4340"
6239,38450,"DONPEDRO","38450_DONPEDRO",69,"LOAD","PG AND E","Tuolumne","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1207570,2345,"0101000020E61000001DAB949EE91A5EC037DF88EE59D94240"
